Cuenca;Estación;Fecha;Hora;Lluvia (mm)
84;193;15/11/2015;1000;0.0
84;193;15/11/2015;1100;0.0
84;193;15/11/2015;1200;0.0
84;193;15/11/2015;1300;0.9
84;193;15/11/2015;1400;4.2
84;193;15/11/2015;1500;0.2
84;193;15/11/2015;1600;0.0
84;193;15/11/2015;1700;0.0
84;193;15/11/2015;1800;0.0
84;193;15/11/2015;1900;0.0
84;193;15/11/2015;2000;0.1
84;193;15/11/2015;2100;0.0
84;193;15/11/2015;2200;0.0
84;193;15/11/2015;2300;0.0
84;193;15/11/2015;2400;0.0
84;193;16/11/2015;100;0.0
84;193;16/11/2015;200;0.1
84;193;16/11/2015;300;0.0
84;193;16/11/2015;400;0.0
84;193;16/11/2015;500;0.0
84;193;16/11/2015;600;0.0
84;193;16/11/2015;700;0.0
84;193;16/11/2015;800;0.0
84;193;16/11/2015;900;0.0
84;193;16/11/2015;1000;0.0
84;193;16/11/2015;1100;0.0
84;193;16/11/2015;1200;0.0
84;193;16/11/2015;1300;0.0
84;193;16/11/2015;1400;0.0
84;193;16/11/2015;1500;0.0
84;193;16/11/2015;1600;24.7
84;193;16/11/2015;1700;11.4
84;193;16/11/2015;1800;4.3
84;193;16/11/2015;1900;3.6
84;193;16/11/2015;2000;1.1
84;193;16/11/2015;2100;0.0
84;193;16/11/2015;2200;0.0
84;193;16/11/2015;2300;0.1
84;193;16/11/2015;2400;3.6
84;193;17/11/2015;100;0.1
84;193;17/11/2015;200;0.0
84;193;17/11/2015;300;0.0
84;193;17/11/2015;400;0.0
84;193;17/11/2015;500;0.0
84;193;17/11/2015;600;0.0
84;193;17/11/2015;700;0.0
84;193;17/11/2015;800;0.0
84;193;17/11/2015;900;0.0
84;193;17/11/2015;1000;0.0
84;193;17/11/2015;1100;0.0
84;193;17/11/2015;1200;0.0
84;193;17/11/2015;1300;0.0
84;193;17/11/2015;1400;0.0
84;193;17/11/2015;1500;0.0
84;193;17/11/2015;1600;0.0
84;193;17/11/2015;1700;0.0
84;193;17/11/2015;1800;0.0
84;193;17/11/2015;1900;0.1
84;193;17/11/2015;2000;0.0
84;193;17/11/2015;2100;0.0
84;193;17/11/2015;2200;0.0
84;193;17/11/2015;2300;0.0
84;193;17/11/2015;2400;0.0
84;193;18/11/2015;100;0.0
84;193;18/11/2015;200;0.0
84;193;18/11/2015;300;0.0
84;193;18/11/2015;400;0.0
84;193;18/11/2015;500;0.0
84;193;18/11/2015;600;0.0
84;193;18/11/2015;700;0.0
84;193;18/11/2015;800;0.0
84;193;18/11/2015;900;0.0
84;193;18/11/2015;1000;0.0
84;193;18/11/2015;1100;0.0
84;193;18/11/2015;1200;0.0
84;193;18/11/2015;1300;0.0
84;193;18/11/2015;1400;0.0
84;193;18/11/2015;1500;0.0
84;193;18/11/2015;1600;9.0
84;193;18/11/2015;1700;1.2
84;193;18/11/2015;1800;0.9
84;193;18/11/2015;1900;1.4
84;193;18/11/2015;2000;0.0
84;193;18/11/2015;2100;0.0
84;193;18/11/2015;2200;0.0
84;193;18/11/2015;2300;0.1
84;193;18/11/2015;2400;0.0
84;193;19/11/2015;100;0.0
84;193;19/11/2015;200;0.0
84;193;19/11/2015;300;0.0
84;193;19/11/2015;400;0.0
84;193;19/11/2015;500;0.0
84;193;19/11/2015;600;0.0
84;193;19/11/2015;700;0.0
84;193;19/11/2015;800;0.0
84;193;19/11/2015;900;0.0
84;193;19/11/2015;1000;0.0
84;193;19/11/2015;1100;0.0
84;193;19/11/2015;1200;0.0
84;193;19/11/2015;1300;0.0
84;193;19/11/2015;1400;0.0
84;193;19/11/2015;1500;0.0
84;193;19/11/2015;1600;0.0
84;193;19/11/2015;1700;0.0
84;193;19/11/2015;1800;0.4
84;193;19/11/2015;1900;5.2
84;193;19/11/2015;2000;0.0
84;193;19/11/2015;2100;0.0
84;193;19/11/2015;2200;0.0
84;193;19/11/2015;2300;0.0
84;193;19/11/2015;2400;0.0
84;193;20/11/2015;100;0.0
84;193;20/11/2015;200;0.1
84;193;20/11/2015;300;0.0
84;193;20/11/2015;400;0.0
84;193;20/11/2015;500;0.0
84;193;20/11/2015;600;0.0
84;193;20/11/2015;700;0.0
84;193;20/11/2015;800;0.0
84;193;20/11/2015;900;0.0
84;193;20/11/2015;1000;0.0
84;193;20/11/2015;1100;0.0
84;193;20/11/2015;1200;0.0
84;193;20/11/2015;1300;0.8
84;193;20/11/2015;1400;1.3
84;193;20/11/2015;1500;0.5
84;193;20/11/2015;1600;0.1
84;193;20/11/2015;1700;1.5
84;193;20/11/2015;1800;0.0
84;193;20/11/2015;1900;0.0
84;193;20/11/2015;2000;0.0
84;193;20/11/2015;2100;0.0
84;193;20/11/2015;2200;0.1
84;193;20/11/2015;2300;0.0
84;193;20/11/2015;2400;0.0
84;193;21/11/2015;100;0.0
84;193;21/11/2015;200;0.0
84;193;21/11/2015;300;0.1
84;193;21/11/2015;400;0.0
84;193;21/11/2015;500;0.0
84;193;21/11/2015;600;0.0
84;193;21/11/2015;700;0.0
84;193;21/11/2015;800;0.0
84;193;21/11/2015;900;0.0
84;193;21/11/2015;1000;0.0
84;193;21/11/2015;1100;0.0
84;193;21/11/2015;1200;0.0
84;193;21/11/2015;1300;0.0
84;193;21/11/2015;1400;0.0
84;193;21/11/2015;1500;0.8
84;193;21/11/2015;1600;0.3
84;193;21/11/2015;1700;0.8
84;193;21/11/2015;1800;0.1
84;193;21/11/2015;1900;0.1
84;193;21/11/2015;2000;0.0
84;193;21/11/2015;2100;0.0
84;193;21/11/2015;2200;0.2
84;193;21/11/2015;2300;0.0
84;193;21/11/2015;2400;0.1
84;193;22/11/2015;100;0.0
84;193;22/11/2015;200;0.0
84;193;22/11/2015;300;0.0
84;193;22/11/2015;400;0.0
84;193;22/11/2015;500;0.0
84;193;22/11/2015;600;0.0
84;193;22/11/2015;700;0.0
84;193;22/11/2015;800;0.0
84;193;22/11/2015;900;0.0
84;193;22/11/2015;1000;0.0
84;193;22/11/2015;1100;0.0
84;193;22/11/2015;1200;2.0
84;193;22/11/2015;1300;3.5
84;193;22/11/2015;1400;0.3
84;193;22/11/2015;1500;0.0
84;193;22/11/2015;1600;0.0
84;193;22/11/2015;1700;0.0
84;193;22/11/2015;1800;0.0
84;193;22/11/2015;1900;0.0
84;193;22/11/2015;2000;0.0
84;193;22/11/2015;2100;0.0
84;193;22/11/2015;2200;0.0
84;193;22/11/2015;2300;0.0
84;193;22/11/2015;2400;0.0
84;193;23/11/2015;100;0.0
84;193;23/11/2015;200;0.0
84;193;23/11/2015;300;0.0
84;193;23/11/2015;400;0.0
84;193;23/11/2015;500;0.0
84;193;23/11/2015;600;0.0
84;193;23/11/2015;700;0.0
84;193;23/11/2015;800;0.0
84;193;23/11/2015;900;0.0
84;193;23/11/2015;1000;0.0
84;193;23/11/2015;1100;0.0
84;193;23/11/2015;1200;0.0
84;193;23/11/2015;1300;0.0
84;193;23/11/2015;1400;0.0
84;193;23/11/2015;1500;0.0
84;193;23/11/2015;1600;0.0
84;193;23/11/2015;1700;0.0
84;193;23/11/2015;1800;0.0
84;193;23/11/2015;1900;0.0
84;193;23/11/2015;2000;0.0
84;193;23/11/2015;2100;0.0
84;193;23/11/2015;2200;0.0
84;193;23/11/2015;2300;0.0
84;193;23/11/2015;2400;0.0
84;193;24/11/2015;100;0.0
84;193;24/11/2015;200;0.0
84;193;24/11/2015;300;0.0
84;193;24/11/2015;400;0.0
84;193;24/11/2015;500;0.0
84;193;24/11/2015;600;0.0
84;193;24/11/2015;700;0.0
84;193;24/11/2015;800;0.0
84;193;24/11/2015;900;0.0
84;193;24/11/2015;1000;0.0
84;193;24/11/2015;1100;0.0
84;193;24/11/2015;1200;0.0
84;193;24/11/2015;1300;0.0
84;193;24/11/2015;1400;0.0
84;193;24/11/2015;1500;0.3
84;193;24/11/2015;1600;0.0
84;193;24/11/2015;1700;0.0
84;193;24/11/2015;1800;0.0
84;193;24/11/2015;1900;0.0
84;193;24/11/2015;2000;0.0
84;193;24/11/2015;2100;0.0
84;193;24/11/2015;2200;0.0
84;193;24/11/2015;2300;0.0
84;193;24/11/2015;2400;0.0
84;193;25/11/2015;100;0.0
84;193;25/11/2015;200;0.0
84;193;25/11/2015;300;0.0
84;193;25/11/2015;400;0.0
84;193;25/11/2015;500;0.0
84;193;25/11/2015;600;0.0
84;193;25/11/2015;700;0.0
84;193;25/11/2015;800;0.0
84;193;25/11/2015;900;0.0
84;193;25/11/2015;1000;0.0
84;193;25/11/2015;1100;0.0
84;193;25/11/2015;1200;0.0
84;193;25/11/2015;1300;0.0
84;193;25/11/2015;1400;1.1
84;193;25/11/2015;1500;0.0
84;193;25/11/2015;1600;0.0
84;193;25/11/2015;1700;0.0
84;193;25/11/2015;1800;0.0
84;193;25/11/2015;1900;0.0
84;193;25/11/2015;2000;0.0
84;193;25/11/2015;2100;0.0
84;193;25/11/2015;2200;0.0
84;193;25/11/2015;2300;0.0
84;193;25/11/2015;2400;0.0
84;193;26/11/2015;100;0.0
84;193;26/11/2015;200;0.0
84;193;26/11/2015;300;0.0
84;193;26/11/2015;400;0.0
84;193;26/11/2015;500;0.0
84;193;26/11/2015;600;0.0
84;193;26/11/2015;700;0.0
84;193;26/11/2015;800;0.0
84;193;26/11/2015;900;0.0
84;193;26/11/2015;1000;0.0
84;193;26/11/2015;1100;0.0
84;193;26/11/2015;1200;0.0
84;193;26/11/2015;1300;0.0
84;193;26/11/2015;1400;0.0
84;193;26/11/2015;1500;0.0
84;193;26/11/2015;1600;0.0
84;193;26/11/2015;1700;0.0
84;193;26/11/2015;1800;0.0
84;193;26/11/2015;1900;0.0
84;193;26/11/2015;2000;0.0
84;193;26/11/2015;2100;0.0
84;193;26/11/2015;2200;0.0
84;193;26/11/2015;2300;0.0
84;193;26/11/2015;2400;0.0
84;193;27/11/2015;100;0.0
84;193;27/11/2015;200;0.0
84;193;27/11/2015;300;0.0
84;193;27/11/2015;400;0.0
84;193;27/11/2015;500;0.0
84;193;27/11/2015;600;0.0
84;193;27/11/2015;700;0.0
84;193;27/11/2015;800;0.0
84;193;27/11/2015;900;0.0
84;193;27/11/2015;1000;0.0
84;193;27/11/2015;1100;0.0
84;193;27/11/2015;1200;0.0
84;193;27/11/2015;1300;0.0
84;193;27/11/2015;1400;0.0
84;193;27/11/2015;1500;0.0
84;193;27/11/2015;1600;0.1
84;193;27/11/2015;1700;0.0
84;193;27/11/2015;1800;0.0
84;193;27/11/2015;1900;0.0
84;193;27/11/2015;2000;0.0
84;193;27/11/2015;2100;0.0
84;193;27/11/2015;2200;0.0
84;193;27/11/2015;2300;0.0
84;193;27/11/2015;2400;0.0
84;193;28/11/2015;100;0.0
84;193;28/11/2015;200;0.0
84;193;28/11/2015;300;0.0
84;193;28/11/2015;400;0.0
84;193;28/11/2015;500;0.0
84;193;28/11/2015;600;0.0
84;193;28/11/2015;700;0.0
84;193;28/11/2015;800;0.0
84;193;28/11/2015;900;0.0
84;193;28/11/2015;1000;0.0
84;193;28/11/2015;1100;0.0
84;193;28/11/2015;1200;0.0
84;193;28/11/2015;1300;0.0
84;193;28/11/2015;1400;0.0
84;193;28/11/2015;1500;0.0
84;193;28/11/2015;1600;0.0
84;193;28/11/2015;1700;0.0
84;193;28/11/2015;1800;0.0
84;193;28/11/2015;1900;0.0
84;193;28/11/2015;2000;0.0
84;193;28/11/2015;2100;0.0
84;193;28/11/2015;2200;0.0
84;193;28/11/2015;2300;0.0
84;193;28/11/2015;2400;0.0
84;193;29/11/2015;100;0.0
84;193;29/11/2015;200;0.0
84;193;29/11/2015;300;0.0
84;193;29/11/2015;400;0.0
84;193;29/11/2015;500;0.0
84;193;29/11/2015;600;0.0
84;193;29/11/2015;700;0.0
84;193;29/11/2015;800;0.0
84;193;29/11/2015;900;0.0
84;193;29/11/2015;1000;0.0
84;193;29/11/2015;1100;0.0
84;193;29/11/2015;1200;0.0
84;193;29/11/2015;1300;0.0
84;193;29/11/2015;1400;0.0
84;193;29/11/2015;1500;0.0
84;193;29/11/2015;1600;0.0
84;193;29/11/2015;1700;0.0
84;193;29/11/2015;1800;0.0
84;193;29/11/2015;1900;0.0
84;193;29/11/2015;2000;0.0
84;193;29/11/2015;2100;0.0
84;193;29/11/2015;2200;0.0
84;193;29/11/2015;2300;0.0
84;193;29/11/2015;2400;0.0
84;193;30/11/2015;100;0.0
84;193;30/11/2015;200;0.0
84;193;30/11/2015;300;0.0
84;193;30/11/2015;400;0.0
84;193;30/11/2015;500;0.0
84;193;30/11/2015;600;0.0
84;193;30/11/2015;700;0.0
84;193;30/11/2015;800;0.0
84;193;30/11/2015;900;0.0
84;193;30/11/2015;1000;0.0
84;193;30/11/2015;1100;0.0
84;193;30/11/2015;1200;0.0
84;193;30/11/2015;1300;0.0
84;193;30/11/2015;1400;0.0
84;193;30/11/2015;1500;0.0
84;193;30/11/2015;1600;0.0
84;193;30/11/2015;1700;0.0
84;193;30/11/2015;1800;0.0
84;193;30/11/2015;1900;0.0
84;193;30/11/2015;2000;0.0
84;193;30/11/2015;2100;0.0
84;193;30/11/2015;2200;0.0
84;193;30/11/2015;2300;0.0
84;193;30/11/2015;2400;0.0
84;193;01/12/2015;100;0.0
84;193;01/12/2015;200;0.0
84;193;01/12/2015;300;0.0
84;193;01/12/2015;400;0.0
84;193;01/12/2015;500;0.0
84;193;01/12/2015;600;0.0
84;193;01/12/2015;700;0.0
84;193;01/12/2015;800;0.0
84;193;01/12/2015;900;0.0
84;193;01/12/2015;1000;0.0
84;193;01/12/2015;1100;0.0
84;193;01/12/2015;1200;0.0
84;193;01/12/2015;1300;0.0
84;193;01/12/2015;1400;0.0
84;193;01/12/2015;1500;0.0
84;193;01/12/2015;1600;0.1
84;193;01/12/2015;1700;0.0
84;193;01/12/2015;1800;0.0
84;193;01/12/2015;1900;0.0
84;193;01/12/2015;2000;0.0
84;193;01/12/2015;2100;0.0
84;193;01/12/2015;2200;0.0
84;193;01/12/2015;2300;0.0
84;193;01/12/2015;2400;0.0
84;193;02/12/2015;100;0.0
84;193;02/12/2015;200;0.0
84;193;02/12/2015;300;0.0
84;193;02/12/2015;400;0.0
84;193;02/12/2015;500;0.0
84;193;02/12/2015;600;0.0
84;193;02/12/2015;700;0.0
84;193;02/12/2015;800;0.0
84;193;02/12/2015;900;0.0
84;193;02/12/2015;1000;0.0
84;193;02/12/2015;1100;0.0
84;193;02/12/2015;1200;0.0
84;193;02/12/2015;1300;0.0
84;193;02/12/2015;1400;0.0
84;193;02/12/2015;1500;0.0
84;193;02/12/2015;1600;0.0
84;193;02/12/2015;1700;0.0
84;193;02/12/2015;1800;0.0
84;193;02/12/2015;1900;0.0
84;193;02/12/2015;2000;0.0
84;193;02/12/2015;2100;0.0
84;193;02/12/2015;2200;0.0
84;193;02/12/2015;2300;0.0
84;193;02/12/2015;2400;0.0
84;193;03/12/2015;100;0.0
84;193;03/12/2015;200;0.0
84;193;03/12/2015;300;0.0
84;193;03/12/2015;400;0.0
84;193;03/12/2015;500;0.0
84;193;03/12/2015;600;0.0
84;193;03/12/2015;700;0.0
84;193;03/12/2015;800;0.0
84;193;03/12/2015;900;0.0
84;193;03/12/2015;1000;0.0
84;193;03/12/2015;1100;0.0
84;193;03/12/2015;1200;0.0
84;193;03/12/2015;1300;0.0
84;193;03/12/2015;1400;0.0
84;193;03/12/2015;1500;0.0
84;193;03/12/2015;1600;0.0
84;193;03/12/2015;1700;0.0
84;193;03/12/2015;1800;0.0
84;193;03/12/2015;1900;0.0
84;193;03/12/2015;2000;0.0
84;193;03/12/2015;2100;0.0
84;193;03/12/2015;2200;0.0
84;193;03/12/2015;2300;0.0
84;193;03/12/2015;2400;0.0
84;193;04/12/2015;100;0.0
84;193;04/12/2015;200;0.0
84;193;04/12/2015;300;0.0
84;193;04/12/2015;400;0.0
84;193;04/12/2015;500;0.0
84;193;04/12/2015;600;0.0
84;193;04/12/2015;700;0.0
84;193;04/12/2015;800;0.0
84;193;04/12/2015;900;0.0
84;193;04/12/2015;1000;0.0
84;193;04/12/2015;1100;0.0
84;193;04/12/2015;1200;0.0
84;193;04/12/2015;1300;0.0
84;193;04/12/2015;1400;0.0
84;193;04/12/2015;1500;0.0
84;193;04/12/2015;1600;0.0
84;193;04/12/2015;1700;0.0
84;193;04/12/2015;1800;0.0
84;193;04/12/2015;1900;0.0
84;193;04/12/2015;2000;0.0
84;193;04/12/2015;2100;0.0
84;193;04/12/2015;2200;0.0
84;193;04/12/2015;2300;0.0
84;193;04/12/2015;2400;0.0
84;193;05/12/2015;100;0.3
84;193;05/12/2015;200;0.2
84;193;05/12/2015;300;0.0
84;193;05/12/2015;400;0.0
84;193;05/12/2015;500;0.0
84;193;05/12/2015;600;0.0
84;193;05/12/2015;700;0.1
84;193;05/12/2015;800;0.0
84;193;05/12/2015;900;0.0
84;193;05/12/2015;1000;0.0
84;193;05/12/2015;1100;0.0
84;193;05/12/2015;1200;0.0
84;193;05/12/2015;1300;0.0
84;193;05/12/2015;1400;0.0
84;193;05/12/2015;1500;0.0
84;193;05/12/2015;1600;0.0
84;193;05/12/2015;1700;0.0
84;193;05/12/2015;1800;0.0
84;193;05/12/2015;1900;0.0
84;193;05/12/2015;2000;0.0
84;193;05/12/2015;2100;0.0
84;193;05/12/2015;2200;0.0
84;193;05/12/2015;2300;0.0
84;193;05/12/2015;2400;0.0
84;193;06/12/2015;100;0.0
84;193;06/12/2015;200;0.0
84;193;06/12/2015;300;0.0
84;193;06/12/2015;400;0.0
84;193;06/12/2015;500;0.0
84;193;06/12/2015;600;1.3
84;193;06/12/2015;700;0.0
84;193;06/12/2015;800;0.0
84;193;06/12/2015;900;0.0
84;193;06/12/2015;1000;0.0
84;193;06/12/2015;1100;0.0
84;193;06/12/2015;1200;0.0
84;193;06/12/2015;1300;0.0
84;193;06/12/2015;1400;0.0
84;193;06/12/2015;1500;0.0
84;193;06/12/2015;1600;0.0
84;193;06/12/2015;1700;0.0
84;193;06/12/2015;1800;0.0
84;193;06/12/2015;1900;0.0
84;193;06/12/2015;2000;0.0
84;193;06/12/2015;2100;0.0
84;193;06/12/2015;2200;0.0
84;193;06/12/2015;2300;0.0
84;193;06/12/2015;2400;0.0
84;193;07/12/2015;100;0.0
84;193;07/12/2015;200;0.0
84;193;07/12/2015;300;0.0
84;193;07/12/2015;400;0.0
84;193;07/12/2015;500;0.0
84;193;07/12/2015;600;0.0
84;193;07/12/2015;700;0.0
84;193;07/12/2015;800;0.0
84;193;07/12/2015;900;0.0
84;193;07/12/2015;1000;0.0
84;193;07/12/2015;1100;0.0
84;193;07/12/2015;1200;0.0
84;193;07/12/2015;1300;0.0
84;193;07/12/2015;1400;0.0
84;193;07/12/2015;1500;0.0
84;193;07/12/2015;1600;0.0
84;193;07/12/2015;1700;0.0
84;193;07/12/2015;1800;0.0
84;193;07/12/2015;1900;0.0
84;193;07/12/2015;2000;0.0
84;193;07/12/2015;2100;0.0
84;193;07/12/2015;2200;0.0
84;193;07/12/2015;2300;0.0
84;193;07/12/2015;2400;0.0
84;193;08/12/2015;100;0.0
84;193;08/12/2015;200;0.0
84;193;08/12/2015;300;0.0
84;193;08/12/2015;400;0.0
84;193;08/12/2015;500;0.0
84;193;08/12/2015;600;0.0
84;193;08/12/2015;700;0.0
84;193;08/12/2015;800;0.0
84;193;08/12/2015;900;0.0
84;193;08/12/2015;1000;0.0
84;193;08/12/2015;1100;0.0
84;193;08/12/2015;1200;0.0
84;193;08/12/2015;1300;0.0
84;193;08/12/2015;1400;0.0
84;193;08/12/2015;1500;0.0
84;193;08/12/2015;1600;0.4
84;193;08/12/2015;1700;0.2
84;193;08/12/2015;1800;0.0
84;193;08/12/2015;1900;0.0
84;193;08/12/2015;2000;0.0
84;193;08/12/2015;2100;0.0
84;193;08/12/2015;2200;0.0
84;193;08/12/2015;2300;0.0
84;193;08/12/2015;2400;0.0
84;193;09/12/2015;100;0.0
84;193;09/12/2015;200;0.0
84;193;09/12/2015;300;0.0
84;193;09/12/2015;400;0.0
84;193;09/12/2015;500;0.0
84;193;09/12/2015;600;0.0
84;193;09/12/2015;700;0.0
84;193;09/12/2015;800;0.0
84;193;09/12/2015;900;0.0
84;193;09/12/2015;1000;0.0
84;193;09/12/2015;1100;0.0
84;193;09/12/2015;1200;0.0
84;193;09/12/2015;1300;0.0
84;193;09/12/2015;1400;0.0
84;193;09/12/2015;1500;11.8
84;193;09/12/2015;1600;1.1
84;193;09/12/2015;1700;0.1
84;193;09/12/2015;1800;0.0
84;193;09/12/2015;1900;0.0
84;193;09/12/2015;2000;0.0
84;193;09/12/2015;2100;0.0
84;193;09/12/2015;2200;0.0
84;193;09/12/2015;2300;0.0
84;193;09/12/2015;2400;0.0
84;193;10/12/2015;100;0.0
84;193;10/12/2015;200;0.0
84;193;10/12/2015;300;0.0
84;193;10/12/2015;400;0.0
84;193;10/12/2015;500;0.0
84;193;10/12/2015;600;0.0
84;193;10/12/2015;700;0.0
84;193;10/12/2015;800;0.0
84;193;10/12/2015;900;0.0
84;193;10/12/2015;1000;0.0
84;193;10/12/2015;1100;0.0
84;193;10/12/2015;1200;0.0
84;193;10/12/2015;1300;0.0
84;193;10/12/2015;1400;0.0
84;193;10/12/2015;1500;0.1
84;193;10/12/2015;1600;0.0
84;193;10/12/2015;1700;2.9
84;193;10/12/2015;1800;0.1
84;193;10/12/2015;1900;0.0
84;193;10/12/2015;2000;0.0
84;193;10/12/2015;2100;0.0
84;193;10/12/2015;2200;0.0
84;193;10/12/2015;2300;0.0
84;193;10/12/2015;2400;0.0
84;193;11/12/2015;100;0.0
84;193;11/12/2015;200;0.0
84;193;11/12/2015;300;0.0
84;193;11/12/2015;400;0.0
84;193;11/12/2015;500;0.0
84;193;11/12/2015;600;0.0
84;193;11/12/2015;700;0.0
84;193;11/12/2015;800;0.0
84;193;11/12/2015;900;0.0
84;193;11/12/2015;1000;0.0
84;193;11/12/2015;1100;0.0
84;193;11/12/2015;1200;0.0
84;193;11/12/2015;1300;0.0
84;193;11/12/2015;1400;0.0
84;193;11/12/2015;1500;0.0
84;193;11/12/2015;1600;0.0
84;193;11/12/2015;1700;0.0
84;193;11/12/2015;1800;0.0
84;193;11/12/2015;1900;0.1
84;193;11/12/2015;2000;0.0
84;193;11/12/2015;2100;0.0
84;193;11/12/2015;2200;0.0
84;193;11/12/2015;2300;0.0
84;193;11/12/2015;2400;0.0
84;193;12/12/2015;100;0.0
84;193;12/12/2015;200;0.0
84;193;12/12/2015;300;0.0
84;193;12/12/2015;400;0.0
84;193;12/12/2015;500;0.0
84;193;12/12/2015;600;0.0
84;193;12/12/2015;700;0.0
84;193;12/12/2015;800;0.0
84;193;12/12/2015;900;0.0
84;193;12/12/2015;1000;0.0
84;193;12/12/2015;1100;0.0
84;193;12/12/2015;1200;0.0
84;193;12/12/2015;1300;0.0
84;193;12/12/2015;1400;0.0
84;193;12/12/2015;1500;0.0
84;193;12/12/2015;1600;0.0
84;193;12/12/2015;1700;0.0
84;193;12/12/2015;1800;0.0
84;193;12/12/2015;1900;0.0
84;193;12/12/2015;2000;0.0
84;193;12/12/2015;2100;0.0
84;193;12/12/2015;2200;0.0
84;193;12/12/2015;2300;0.0
84;193;12/12/2015;2400;0.0
84;193;13/12/2015;100;0.0
84;193;13/12/2015;200;0.0
84;193;13/12/2015;300;0.0
84;193;13/12/2015;400;0.0
84;193;13/12/2015;500;0.1
84;193;13/12/2015;600;0.0
84;193;13/12/2015;700;0.0
84;193;13/12/2015;800;0.0
84;193;13/12/2015;900;0.1
84;193;13/12/2015;1000;0.2
84;193;13/12/2015;1100;0.0
84;193;13/12/2015;1200;0.0
84;193;13/12/2015;1300;0.0
84;193;13/12/2015;1400;0.0
84;193;13/12/2015;1500;0.0
84;193;13/12/2015;1600;0.3
84;193;13/12/2015;1700;0.0
84;193;13/12/2015;1800;0.0
84;193;13/12/2015;1900;0.0
84;193;13/12/2015;2000;0.0
84;193;13/12/2015;2100;0.0
84;193;13/12/2015;2200;0.0
84;193;13/12/2015;2300;0.0
84;193;13/12/2015;2400;0.0
84;193;14/12/2015;100;0.0
84;193;14/12/2015;200;0.0
84;193;14/12/2015;300;0.0
84;193;14/12/2015;400;0.0
84;193;14/12/2015;500;0.0
84;193;14/12/2015;600;0.0
84;193;14/12/2015;700;0.0
84;193;14/12/2015;800;0.0
84;193;14/12/2015;900;0.0
84;193;14/12/2015;1000;0.0
84;193;14/12/2015;1100;0.0
84;193;14/12/2015;1200;0.0
84;193;14/12/2015;1300;0.0
84;193;14/12/2015;1400;0.0
84;193;14/12/2015;1500;0.0
84;193;14/12/2015;1600;1.4
84;193;14/12/2015;1700;0.8
84;193;14/12/2015;1800;0.0
84;193;14/12/2015;1900;0.0
84;193;14/12/2015;2000;0.0
84;193;14/12/2015;2100;0.0
84;193;14/12/2015;2200;0.0
84;193;14/12/2015;2300;0.0
84;193;14/12/2015;2400;0.0
84;193;15/12/2015;100;0.0
84;193;15/12/2015;200;0.0
84;193;15/12/2015;300;0.0
84;193;15/12/2015;400;0.0
84;193;15/12/2015;500;0.0
84;193;15/12/2015;600;0.0
84;193;15/12/2015;700;0.0
84;193;15/12/2015;800;0.0
84;193;15/12/2015;900;0.0
84;193;15/12/2015;1000;0.0
84;193;15/12/2015;1100;0.0
84;193;15/12/2015;1200;0.0
84;193;15/12/2015;1300;0.0
84;193;15/12/2015;1400;0.0
84;193;15/12/2015;1500;0.0
84;193;15/12/2015;1600;0.0
84;193;15/12/2015;1700;0.0
84;193;15/12/2015;1800;0.0
84;193;15/12/2015;1900;0.0
84;193;15/12/2015;2000;0.0
84;193;15/12/2015;2100;0.0
84;193;15/12/2015;2200;0.0
84;193;15/12/2015;2300;0.0
84;193;15/12/2015;2400;0.0
84;193;16/12/2015;100;0.0
84;193;16/12/2015;200;0.0
84;193;16/12/2015;300;0.0
84;193;16/12/2015;400;0.0
84;193;16/12/2015;500;0.0
84;193;16/12/2015;600;0.0
84;193;16/12/2015;700;0.0
84;193;16/12/2015;800;0.0
84;193;16/12/2015;900;0.0
84;193;16/12/2015;1000;0.0
84;193;16/12/2015;1100;0.4
84;193;16/12/2015;1200;0.0
84;193;16/12/2015;1300;0.0
84;193;16/12/2015;1400;0.0
84;193;16/12/2015;1500;0.0
84;193;16/12/2015;1600;0.0
84;193;16/12/2015;1700;0.0
84;193;16/12/2015;1800;0.0
84;193;16/12/2015;1900;0.0
84;193;16/12/2015;2000;0.0
84;193;16/12/2015;2100;0.0
84;193;16/12/2015;2200;0.0
84;193;16/12/2015;2300;0.0
84;193;16/12/2015;2400;0.0
84;193;17/12/2015;100;0.0
84;193;17/12/2015;200;0.0
84;193;17/12/2015;300;0.0
84;193;17/12/2015;400;0.1
84;193;17/12/2015;500;0.0
84;193;17/12/2015;600;0.0
84;193;17/12/2015;700;0.0
84;193;17/12/2015;800;0.0
84;193;17/12/2015;900;0.0
84;193;17/12/2015;1000;0.0
84;193;17/12/2015;1100;0.0
84;193;17/12/2015;1200;0.0
84;193;17/12/2015;1300;0.0
84;193;17/12/2015;1400;0.0
84;193;17/12/2015;1500;0.1
84;193;17/12/2015;1600;0.0
84;193;17/12/2015;1700;0.0
84;193;17/12/2015;1800;0.0
84;193;17/12/2015;1900;0.0
84;193;17/12/2015;2000;0.0
84;193;17/12/2015;2100;0.0
84;193;17/12/2015;2200;0.0
84;193;17/12/2015;2300;0.0
84;193;17/12/2015;2400;0.0
84;193;18/12/2015;100;0.0
84;193;18/12/2015;200;0.0
84;193;18/12/2015;300;0.0
84;193;18/12/2015;400;0.0
84;193;18/12/2015;500;0.0
84;193;18/12/2015;600;0.0
84;193;18/12/2015;700;0.0
84;193;18/12/2015;800;0.0
84;193;18/12/2015;900;0.0
